,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,genre
74,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - New Noise-31.wav,06 - New Noise-31,gel,0.0,1,705600,44.1,16,0.0035147392290249433,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - New Noise-31_MS2024.mat,06 - New Noise,,
75,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-7.wav,The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-7,pia-sax,0.0,1,705600,44.1,16,0.07315192743764172,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar-7_MS2024.mat,The Ultimate Jazz Archive Set 08-Barney Bigard-401-Sugar,,
76,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - La leyenda del tiempo-3.wav,01 - La leyenda del tiempo-3,gac-org,0.0,1,176400,44.1,4,0.001746031746031746,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - La leyenda del tiempo-3_MS2024.mat,01 - La leyenda del tiempo,,
77,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. It Don_t Mean a Thing (If It Ain_t Got That Swing)-8.wav,01. It Don_t Mean a Thing (If It Ain_t Got That Swing)-8,pia,0.0,1,882000,44.1,20,0.004195011337868481,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. It Don_t Mean a Thing (If It Ain_t Got That Swing)-8_MS2024.mat,01. It Don_t Mean a Thing (If It Ain_t Got That Swing),,
78,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 the other side of the crash_over-4.wav,01 the other side of the crash_over-4,gel-voi,1.0,1,352800,44.1,8,0.0010204081632653062,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 the other side of the crash_over-4_MS2024.mat,01 the other side of the crash_over,,
79,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Orchids in the Moonlight-6.wav,01 - Orchids in the Moonlight-6,gac,0.0,1,352800,44.1,8,0.10689342403628117,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Orchids in the Moonlight-6_MS2024.mat,01 - Orchids in the Moonlight,,
80,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02 bwv 1068 air on g string-13.wav,02 bwv 1068 air on g string-13,cel-vio,0.0,1,882000,44.1,20,0.002131519274376417,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 bwv 1068 air on g string-13_MS2024.mat,02 bwv 1068 air on g string,,
81,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/keith jarrett - arbour zena - 01 - runes-2.wav,keith jarrett - arbour zena - 01 - runes-2,cel-pia,0.0,1,176400,44.1,4,0.0007936507936507937,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/keith jarrett - arbour zena - 01 - runes-2_MS2024.mat,keith jarrett - arbour zena - 01 - runes,,
82,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-31.wav,kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-31,gac,0.0,1,352800,44.1,8,0.0033333333333333335,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-31_MS2024.mat,kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn,,
83,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Alice in Chains - Head Creeps-11.wav,Alice in Chains - Head Creeps-11,gel-voi,1.0,1,882000,44.1,20,0.000997732426303855,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Alice in Chains - Head Creeps-11_MS2024.mat,Alice in Chains - Head Creeps,,
84,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/The Shamen - Move Any Mountain-13.wav,The Shamen - Move Any Mountain-13,voi,1.0,1,705600,44.1,16,0.0017687074829931973,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/The Shamen - Move Any Mountain-13_MS2024.mat,The Shamen - Move Any Mountain,,
85,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08 My favorite game-15.wav,08 My favorite game-15,voi,1.0,1,529200,44.1,12,0.0012244897959183673,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/08 My favorite game-15_MS2024.mat,08 My favorite game,,
86,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08 My favorite game-22.wav,08 My favorite game-22,org,0.0,1,176400,44.1,4,0.0012698412698412698,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/08 My favorite game-22_MS2024.mat,08 My favorite game,,
87,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/At The Drive In - 03 - One Armed Scissor-13.wav,At The Drive In - 03 - One Armed Scissor-13,gel,0.0,1,352800,44.1,8,0.0020861678004535146,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/At The Drive In - 03 - One Armed Scissor-13_MS2024.mat,At The Drive In - 03 - One Armed Scissor,,
88,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Mireille Mathieu _ Ennio Morricone - 01 - Un Jour Tu Reviendras-9.wav,Mireille Mathieu _ Ennio Morricone - 01 - Un Jour Tu Reviendras-9,cel-gac-vio,0.0,1,705600,44.1,16,0.002494331065759637,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Mireille Mathieu _ Ennio Morricone - 01 - Un Jour Tu Reviendras-9_MS2024.mat,Mireille Mathieu _ Ennio Morricone - 01 - Un Jour Tu Reviendras,,
89,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - The partisan-5.wav,06 - The partisan-5,gac,0.0,1,176400,44.1,4,0.004761904761904762,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - The partisan-5_MS2024.mat,06 - The partisan,,
90,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jelly Roll Morton - Honky Tonk Blues-5.wav,Jelly Roll Morton - Honky Tonk Blues-5,pia,0.0,1,176400,44.1,4,0.006167800453514739,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jelly Roll Morton - Honky Tonk Blues-5_MS2024.mat,Jelly Roll Morton - Honky Tonk Blues,,
91,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Wee Baby Blues-2.wav,01 - Wee Baby Blues-2,gel-pia-voi,1.0,1,882000,44.1,20,0.009410430839002268,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Wee Baby Blues-2_MS2024.mat,01 - Wee Baby Blues,,
92,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/30 - Norbert Kraft - Julia Florida - S04E12-2.wav,30 - Norbert Kraft - Julia Florida - S04E12-2,gac,0.0,1,882000,44.1,20,0.020657596371882084,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/30 - Norbert Kraft - Julia Florida - S04E12-2_MS2024.mat,30 - Norbert Kraft - Julia Florida - S04E12,,
93,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Vacation Island-4.wav,Vacation Island-4,gac-voi,1.0,1,352800,44.1,8,0.0018594104308390022,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Vacation Island-4_MS2024.mat,Vacation Island,,
94,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04.Mira - ANDREW HILL-11.wav,04.Mira - ANDREW HILL-11,pia-tru,0.0,1,882000,44.1,20,0.002108843537414966,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04.Mira - ANDREW HILL-11_MS2024.mat,04.Mira - ANDREW HILL,,
95,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/harold budd - avalon sutra - 01 - arabesque 3-9.wav,harold budd - avalon sutra - 01 - arabesque 3-9,pia-sax,0.0,1,529200,44.1,12,0.0024489795918367346,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/harold budd - avalon sutra - 01 - arabesque 3-9_MS2024.mat,harold budd - avalon sutra - 01 - arabesque 3,,
96,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04 Zeca Baleiro - Com Jards Macale-4.wav,04 Zeca Baleiro - Com Jards Macale-4,gac-voi,1.0,1,705600,44.1,16,0.09297052154195011,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04 Zeca Baleiro - Com Jards Macale-4_MS2024.mat,04 Zeca Baleiro - Com Jards Macale,,
97,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/03 -  robert fripp, brian eno - evening star-24.wav","03 -  robert fripp, brian eno - evening star-24",gac-gel,0.0,1,882000,44.1,20,0.0009523809523809524,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/03 -  robert fripp, brian eno - evening star-24_MS2024.mat","03 -  robert fripp, brian eno - evening star",,
98,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01) Bert Jansch - Avocet-38.wav,01) Bert Jansch - Avocet-38,gac,0.0,1,882000,44.1,20,0.008117913832199546,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01) Bert Jansch - Avocet-38_MS2024.mat,01) Bert Jansch - Avocet,,
99,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Chuck Mangione_Feels So Good_Feels So Good-16.wav,01 Chuck Mangione_Feels So Good_Feels So Good-16,gel-sax,0.0,1,882000,44.1,20,0.004512471655328798,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Chuck Mangione_Feels So Good_Feels So Good-16_MS2024.mat,01 Chuck Mangione_Feels So Good_Feels So Good,,
100,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02-the_theory_of_everything_part_2-11.wav,02-the_theory_of_everything_part_2-11,pia-voi,1.0,1,882000,44.1,20,0.0009070294784580499,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02-the_theory_of_everything_part_2-11_MS2024.mat,02-the_theory_of_everything_part_2,,
101,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Sonata for Cello _ Piano - 1 Prologue-14.wav","Debussy, Sonata for Cello _ Piano - 1 Prologue-14",cel-pia,0.0,1,882000,44.1,20,0.3128798185941043,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Sonata for Cello _ Piano - 1 Prologue-14_MS2024.mat","Debussy, Sonata for Cello _ Piano - 1 Prologue",,
102,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Chuck Mangione_Feels So Good_Feels So Good-21.wav,01 Chuck Mangione_Feels So Good_Feels So Good-21,gac-gel,0.0,1,882000,44.1,20,0.004285714285714286,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Chuck Mangione_Feels So Good_Feels So Good-21_MS2024.mat,01 Chuck Mangione_Feels So Good_Feels So Good,,
103,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - Lali Puna - Faking the Books-10.wav,06 - Lali Puna - Faking the Books-10,gac-voi,1.0,1,882000,44.1,20,0.0016780045351473922,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - Lali Puna - Faking the Books-10_MS2024.mat,06 - Lali Puna - Faking the Books,,
104,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/102 - killing joke - love like blood-2.wav,102 - killing joke - love like blood-2,gel-org,0.0,1,705600,44.1,16,0.0015192743764172335,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/102 - killing joke - love like blood-2_MS2024.mat,102 - killing joke - love like blood,,
105,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Depeche Mode - Personal Jesus-1.wav,Depeche Mode - Personal Jesus-1,gel,0.0,1,352800,44.1,8,0.0018140589569160999,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Depeche Mode - Personal Jesus-1_MS2024.mat,Depeche Mode - Personal Jesus,,
106,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/1998 - HammerFall - Legacy of kings -  Heeding the call-3.wav,1998 - HammerFall - Legacy of kings -  Heeding the call-3,gel-voi,1.0,1,882000,44.1,20,0.0007256235827664399,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/1998 - HammerFall - Legacy of kings -  Heeding the call-3_MS2024.mat,1998 - HammerFall - Legacy of kings -  Heeding the call,,
107,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Chuck Mangione_Feels So Good_Feels So Good-8.wav,01 Chuck Mangione_Feels So Good_Feels So Good-8,gel-tru,0.0,1,705600,44.1,16,0.004399092970521542,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Chuck Mangione_Feels So Good_Feels So Good-8_MS2024.mat,01 Chuck Mangione_Feels So Good_Feels So Good,,
108,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Roadgame-14.wav,01 - Roadgame-14,pia-sax,0.0,1,882000,44.1,20,0.005804988662131519,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Roadgame-14_MS2024.mat,01 - Roadgame,,
109,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Yngwie Malmsteen - Gimme gimme gimme-4.wav,Yngwie Malmsteen - Gimme gimme gimme-4,gel-voi,1.0,1,882000,44.1,20,0.0004988662131519275,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Yngwie Malmsteen - Gimme gimme gimme-4_MS2024.mat,Yngwie Malmsteen - Gimme gimme gimme,,
110,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Don_t Get Around Much Anymore-3.wav,01 Don_t Get Around Much Anymore-3,pia-sax-tru,0.0,1,529200,44.1,12,0.012653061224489797,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Don_t Get Around Much Anymore-3_MS2024.mat,01 Don_t Get Around Much Anymore,,
111,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jaga Jazzist - Mikado-20.wav,Jaga Jazzist - Mikado-20,gac-tru-voi,1.0,1,352800,44.1,8,0.0009070294784580499,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jaga Jazzist - Mikado-20_MS2024.mat,Jaga Jazzist - Mikado,,
112,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/032  Fats Navarro - Boperation-6.wav,032  Fats Navarro - Boperation-6,pia-sax,0.0,1,882000,44.1,20,0.0046485260770975055,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/032  Fats Navarro - Boperation-6_MS2024.mat,032  Fats Navarro - Boperation,,
113,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Good Vibrations-22.wav,01 Good Vibrations-22,gel-org,0.0,1,882000,44.1,20,0.002108843537414966,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Good Vibrations-22_MS2024.mat,01 Good Vibrations,,
114,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Tool - Lateralis-13.wav,Tool - Lateralis-13,voi,1.0,1,529200,44.1,12,0.006235827664399093,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Tool - Lateralis-13_MS2024.mat,Tool - Lateralis,,
115,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04. MIKE OLDFIELD - Argiers-8.wav,04. MIKE OLDFIELD - Argiers-8,flu-gac,0.0,1,882000,44.1,20,0.0013605442176870747,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04. MIKE OLDFIELD - Argiers-8_MS2024.mat,04. MIKE OLDFIELD - Argiers,,
116,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/07. Buddy DeFranco _ Tommy Gumina - Scrapple from the Apple-3.wav,07. Buddy DeFranco _ Tommy Gumina - Scrapple from the Apple-3,cla,0.0,1,882000,44.1,20,0.0005895691609977325,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/07. Buddy DeFranco _ Tommy Gumina - Scrapple from the Apple-3_MS2024.mat,07. Buddy DeFranco _ Tommy Gumina - Scrapple from the Apple,,
117,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02. School Boy-1.wav,02. School Boy-1,pia,0.0,1,529200,44.1,12,0.16224489795918368,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02. School Boy-1_MS2024.mat,02. School Boy,,
118,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-8.wav","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-8",pia,0.0,1,882000,44.1,20,0.12442176870748299,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto-8_MS2024.mat","05 - Sonata in A minor, Op. post. 143 D.784 - I. Allegro giusto",,
119,"data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Julian Bream - Albeniz- Mallorca, Opus 202-15.wav","01 Julian Bream - Albeniz- Mallorca, Opus 202-15",gac,0.0,1,882000,44.1,20,0.007392290249433106,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/01 Julian Bream - Albeniz- Mallorca, Opus 202-15_MS2024.mat","01 Julian Bream - Albeniz- Mallorca, Opus 202",,
120,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/17 - Sur le fil-2.wav,17 - Sur le fil-2,pia,0.0,1,882000,44.1,20,0.7414965986394558,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/17 - Sur le fil-2_MS2024.mat,17 - Sur le fil,,
121,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Leo Kottke - Leo Kottke - Ojo-5.wav,Leo Kottke - Leo Kottke - Ojo-5,gac,0.0,1,882000,44.1,20,0.003854875283446712,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Leo Kottke - Leo Kottke - Ojo-5_MS2024.mat,Leo Kottke - Leo Kottke - Ojo,,
122,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Good Vibrations-15.wav,01 Good Vibrations-15,org-sax,0.0,1,882000,44.1,20,0.001179138321995465,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Good Vibrations-15_MS2024.mat,01 Good Vibrations,,
123,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Tool - Lateralis-24.wav,Tool - Lateralis-24,gel-voi,1.0,1,882000,44.1,20,0.004988662131519274,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Tool - Lateralis-24_MS2024.mat,Tool - Lateralis,,
124,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Jaga Jazzist - Mikado-17.wav,Jaga Jazzist - Mikado-17,gac-voi,1.0,1,529200,44.1,12,0.0010430839002267573,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Jaga Jazzist - Mikado-17_MS2024.mat,Jaga Jazzist - Mikado,,
125,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Roadgame-23.wav,01 - Roadgame-23,pia,0.0,1,882000,44.1,20,0.1419047619047619,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Roadgame-23_MS2024.mat,01 - Roadgame,,
126,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet-11.wav,21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet-11,voi,1.0,1,882000,44.1,20,0.010022675736961452,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet-11_MS2024.mat,21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet,,
127,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/102 - killing joke - love like blood-20.wav,102 - killing joke - love like blood-20,gel-org,0.0,1,882000,44.1,20,0.0018820861678004535,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/102 - killing joke - love like blood-20_MS2024.mat,102 - killing joke - love like blood,,
128,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Violin Sonata - 1 Allegro vivo-6.wav","Debussy, Violin Sonata - 1 Allegro vivo-6",pia-vio,0.0,1,882000,44.1,20,0.017324263038548754,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Violin Sonata - 1 Allegro vivo-6_MS2024.mat","Debussy, Violin Sonata - 1 Allegro vivo",,
129,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Tool - Lateralis-9.wav,Tool - Lateralis-9,gel-voi,1.0,1,529200,44.1,12,0.005351473922902495,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Tool - Lateralis-9_MS2024.mat,Tool - Lateralis,,
130,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08 - Mum - Weeping Rock Rock-7.wav,08 - Mum - Weeping Rock Rock-7,gac,0.0,1,529200,44.1,12,0.0013605442176870747,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/08 - Mum - Weeping Rock Rock-7_MS2024.mat,08 - Mum - Weeping Rock Rock,,
131,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/john_coltrane-01-a_love_supreme_part_1-rns-2.wav,john_coltrane-01-a_love_supreme_part_1-rns-2,pia,0.0,1,529200,44.1,12,0.0009523809523809524,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/john_coltrane-01-a_love_supreme_part_1-rns-2_MS2024.mat,john_coltrane-01-a_love_supreme_part_1-rns,,
132,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/00 - yazoo - dont go-3.wav,00 - yazoo - dont go-3,voi,1.0,1,529200,44.1,12,0.014399092970521542,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/00 - yazoo - dont go-3_MS2024.mat,00 - yazoo - dont go,,
133,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/(02) dont kill the whale-6.wav,(02) dont kill the whale-6,gel-voi,1.0,1,882000,44.1,20,0.0017687074829931973,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/(02) dont kill the whale-6_MS2024.mat,(02) dont kill the whale,,
134,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/102 - killing joke - love like blood-17.wav,102 - killing joke - love like blood-17,gel-org-voi,1.0,1,882000,44.1,20,0.0006575963718820862,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/102 - killing joke - love like blood-17_MS2024.mat,102 - killing joke - love like blood,,
135,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Debussy, Sonata for Cello _ Piano - 1 Prologue-3.wav","Debussy, Sonata for Cello _ Piano - 1 Prologue-3",cel,0.0,1,352800,44.1,8,0.003287981859410431,8,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/Debussy, Sonata for Cello _ Piano - 1 Prologue-3_MS2024.mat","Debussy, Sonata for Cello _ Piano - 1 Prologue",,
136,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/nine inch nails - the fragile cd1 - 12 - the great below-10.wav,nine inch nails - the fragile cd1 - 12 - the great below-10,gac-pia-voi,1.0,1,705600,44.1,16,0.0015192743764172335,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/nine inch nails - the fragile cd1 - 12 - the great below-10_MS2024.mat,nine inch nails - the fragile cd1 - 12 - the great below,,
137,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Blue Train-7.wav,01 Blue Train-7,pia-sax,0.0,1,882000,44.1,20,0.0028117913832199546,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Blue Train-7_MS2024.mat,01 Blue Train,,
138,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/00 - gold fronts-7.wav,00 - gold fronts-7,gel-voi,1.0,1,352800,44.1,8,0.0006122448979591836,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/00 - gold fronts-7_MS2024.mat,00 - gold fronts,,
139,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - roads-5.wav,01 - roads-5,voi,1.0,1,882000,44.1,20,0.004240362811791383,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - roads-5_MS2024.mat,01 - roads,,
140,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/gyorgy ligeti- atmospheres-16.wav,gyorgy ligeti- atmospheres-16,cla-flu-tru,0.0,1,882000,44.1,20,0.0037414965986394557,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/gyorgy ligeti- atmospheres-16_MS2024.mat,gyorgy ligeti- atmospheres,,
141,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/02 - And The Body Will Die-10.wav,02 - And The Body Will Die-10,gel,0.0,1,882000,44.1,20,0.0008616780045351474,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 - And The Body Will Die-10_MS2024.mat,02 - And The Body Will Die,,
142,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet-6.wav,21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet-6,gel-voi,1.0,1,529200,44.1,12,0.0014739229024943311,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet-6_MS2024.mat,21 La Lluna La Pruna _ Plou I Fa Sol _ Sol Solet,,
143,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04.Mira - ANDREW HILL-1.wav,04.Mira - ANDREW HILL-1,pia,0.0,1,176400,44.1,4,0.05183673469387755,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04.Mira - ANDREW HILL-1_MS2024.mat,04.Mira - ANDREW HILL,,
144,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02-the_theory_of_everything_part_2-3.wav,02-the_theory_of_everything_part_2-3,pia-voi,1.0,1,882000,44.1,20,0.0033333333333333335,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02-the_theory_of_everything_part_2-3_MS2024.mat,02-the_theory_of_everything_part_2,,
145,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/The Cure-Faith-07-The Drowning Man-2.wav,The Cure-Faith-07-The Drowning Man-2,gel,0.0,1,882000,44.1,20,0.002630385487528345,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/The Cure-Faith-07-The Drowning Man-2_MS2024.mat,The Cure-Faith-07-The Drowning Man,,
